materialsproject,DFT,F,Zn,224
materialsproject,DFT,F,Ga,128
materialsproject,DFT,F,Ge,71
materialsproject,DFT,F,As,341
materialsproject,DFT,F,Se,123
materialsproject,DFT,F,Br,97
materialsproject,DFT,F,Kr,10
materialsproject,DFT,F,Rb,695
materialsproject,DFT,F,Sr,230
materialsproject,DFT,F,Y,209
materialsproject,DFT,F,Zr,238
materialsproject,DFT,F,Nb,197
materialsproject,DFT,F,Mo,145
materialsproject,DFT,F,Tc,19
materialsproject,DFT,F,Ru,72
materialsproject,DFT,F,Rh,73
materialsproject,DFT,F,Pd,111
materialsproject,DFT,F,Ag,350
materialsproject,DFT,F,Cd,95
materialsproject,DFT,F,In,136
materialsproject,DFT,F,Sn,197
materialsproject,DFT,F,Sb,479
materialsproject,DFT,F,Te,152
materialsproject,DFT,F,I,95
materialsproject,DFT,F,Xe,140
materialsproject,DFT,F,Cs,610
materialsproject,DFT,F,Ba,538
materialsproject,DFT,F,La,72
materialsproject,DFT,F,Ce,67
materialsproject,DFT,F,Pr,60
materialsproject,DFT,F,Nd,78
materialsproject,DFT,F,Pm,1
materialsproject,DFT,F,Sm,51
materialsproject,DFT,F,Eu,52
materialsproject,DFT,F,Gd,49
materialsproject,DFT,F,Tb,50
materialsproject,DFT,F,Dy,33
materialsproject,DFT,F,Ho,48
materialsproject,DFT,F,Er,54
materialsproject,DFT,F,Tm,29
materialsproject,DFT,F,Yb,68
materialsproject,DFT,F,Lu,41
materialsproject,DFT,F,Hf,75
materialsproject,DFT,F,Ta,106
materialsproject,DFT,F,W,105
materialsproject,DFT,F,Re,41
materialsproject,DFT,F,Os,39
materialsproject,DFT,F,Ir,57
materialsproject,DFT,F,Pt,56
materialsproject,DFT,F,Au,180
materialsproject,DFT,F,Hg,178
materialsproject,DFT,F,Tl,287
materialsproject,DFT,F,Pb,185
materialsproject,DFT,F,Bi,193
materialsproject,DFT,F,Po,0
materialsproject,DFT,F,At,0
materialsproject,DFT,F,Rn,0
materialsproject,DFT,F,Fr,0
materialsproject,DFT,F,Ra,0
materialsproject,DFT,F,Ac,4
materialsproject,DFT,F,Th,52
materialsproject,DFT,F,Pa,6
materialsproject,DFT,F,U,113
materialsproject,DFT,F,Np,24
materialsproject,DFT,F,Pu,8
materialsproject,DFT,F,Am,0
materialsproject,DFT,F,Cm,0
materialsproject,DFT,F,Bk,0
materialsproject,DFT,F,Cf,0
materialsproject,DFT,F,Es,0
materialsproject,DFT,F,Fm,0
materialsproject,DFT,Ne,Na,0
materialsproject,DFT,Ne,Mg,0
materialsproject,DFT,Ne,Al,0
materialsproject,DFT,Ne,Si,0
materialsproject,DFT,Ne,P,0
materialsproject,DFT,Ne,S,0
materialsproject,DFT,Ne,Cl,0
materialsproject,DFT,Ne,Ar,0
materialsproject,DFT,Ne,K,0
materialsproject,DFT,Ne,Ca,0
materialsproject,DFT,Ne,Sc,0
materialsproject,DFT,Ne,Ti,0
materialsproject,DFT,Ne,V,0
materialsproject,DFT,Ne,Cr,0
materialsproject,DFT,Ne,Mn,0
materialsproject,DFT,Ne,Fe,0
materialsproject,DFT,Ne,Co,0
materialsproject,DFT,Ne,Ni,0
materialsproject,DFT,Ne,Cu,0
materialsproject,DFT,Ne,Zn,0
materialsproject,DFT,Ne,Ga,0
materialsproject,DFT,Ne,Ge,0
materialsproject,DFT,Ne,As,0
materialsproject,DFT,Ne,Se,0
materialsproject,DFT,Ne,Br,0
materialsproject,DFT,Ne,Kr,0
materialsproject,DFT,Ne,Rb,0
materialsproject,DFT,Ne,Sr,0
materialsproject,DFT,Ne,Y,0
materialsproject,DFT,Ne,Zr,0
materialsproject,DFT,Ne,Nb,0
materialsproject,DFT,Ne,Mo,0
materialsproject,DFT,Ne,Tc,0
materialsproject,DFT,Ne,Ru,0
materialsproject,DFT,Ne,Rh,0
materialsproject,DFT,Ne,Pd,0
materialsproject,DFT,Ne,Ag,0
materialsproject,DFT,Ne,Cd,0
materialsproject,DFT,Ne,In,0
materialsproject,DFT,Ne,Sn,0
materialsproject,DFT,Ne,Sb,0
materialsproject,DFT,Ne,Te,0
materialsproject,DFT,Ne,I,0
materialsproject,DFT,Ne,Xe,0
materialsproject,DFT,Ne,Cs,0
materialsproject,DFT,Ne,Ba,0
materialsproject,DFT,Ne,La,0
materialsproject,DFT,Ne,Ce,0
materialsproject,DFT,Ne,Pr,0
materialsproject,DFT,Ne,Nd,0
materialsproject,DFT,Ne,Pm,0
materialsproject,DFT,Ne,Sm,0
materialsproject,DFT,Ne,Eu,0
materialsproject,DFT,Ne,Gd,0
materialsproject,DFT,Ne,Tb,0
materialsproject,DFT,Ne,Dy,0
materialsproject,DFT,Ne,Ho,0
materialsproject,DFT,Ne,Er,0
materialsproject,DFT,Ne,Tm,0
materialsproject,DFT,Ne,Yb,0
materialsproject,DFT,Ne,Lu,0
materialsproject,DFT,Ne,Hf,0
materialsproject,DFT,Ne,Ta,0
materialsproject,DFT,Ne,W,0
materialsproject,DFT,Ne,Re,0
materialsproject,DFT,Ne,Os,0
materialsproject,DFT,Ne,Ir,0
materialsproject,DFT,Ne,Pt,0
materialsproject,DFT,Ne,Au,0
materialsproject,DFT,Ne,Hg,0
materialsproject,DFT,Ne,Tl,0
materialsproject,DFT,Ne,Pb,0
materialsproject,DFT,Ne,Bi,0
materialsproject,DFT,Ne,Po,0
materialsproject,DFT,Ne,At,0
materialsproject,DFT,Ne,Rn,0
materialsproject,DFT,Ne,Fr,0
materialsproject,DFT,Ne,Ra,0
materialsproject,DFT,Ne,Ac,0
materialsproject,DFT,Ne,Th,0
materialsproject,DFT,Ne,Pa,0
materialsproject,DFT,Ne,U,0
materialsproject,DFT,Ne,Np,0
materialsproject,DFT,Ne,Pu,0
materialsproject,DFT,Ne,Am,0
materialsproject,DFT,Ne,Cm,0
materialsproject,DFT,Ne,Bk,0
materialsproject,DFT,Ne,Cf,0
materialsproject,DFT,Ne,Es,0
materialsproject,DFT,Ne,Fm,0
materialsproject,DFT,Na,Mg,537
materialsproject,DFT,Na,Al,443
materialsproject,DFT,Na,Si,851
materialsproject,DFT,Na,P,1339
materialsproject,DFT,Na,S,702
materialsproject,DFT,Na,Cl,406
materialsproject,DFT,Na,Ar,0
materialsproject,DFT,Na,K,536
materialsproject,DFT,Na,Ca,368
materialsproject,DFT,Na,Sc,99
materialsproject,DFT,Na,Ti,480
materialsproject,DFT,Na,V,427
materialsproject,DFT,Na,Cr,215
materialsproject,DFT,Na,Mn,532
materialsproject,DFT,Na,Fe,621
materialsproject,DFT,Na,Co,322
materialsproject,DFT,Na,Ni,289
materialsproject,DFT,Na,Cu,322
materialsproject,DFT,Na,Zn,210
materialsproject,DFT,Na,Ga,171
materialsproject,DFT,Na,Ge,210
materialsproject,DFT,Na,As,314
materialsproject,DFT,Na,Se,300
materialsproject,DFT,Na,Br,146
materialsproject,DFT,Na,Kr,0
materialsproject,DFT,Na,Rb,221
materialsproject,DFT,Na,Sr,239
materialsproject,DFT,Na,Y,155
materialsproject,DFT,Na,Zr,217
materialsproject,DFT,Na,Nb,303
materialsproject,DFT,Na,Mo,271
materialsproject,DFT,Na,Tc,8
materialsproject,DFT,Na,Ru,76
materialsproject,DFT,Na,Rh,35
materialsproject,DFT,Na,Pd,83
materialsproject,DFT,Na,Ag,113
materialsproject,DFT,Na,Cd,120
materialsproject,DFT,Na,In,171
materialsproject,DFT,Na,Sn,233
materialsproject,DFT,Na,Sb,265
materialsproject,DFT,Na,Te,162
materialsproject,DFT,Na,I,125
materialsproject,DFT,Na,Xe,7
materialsproject,DFT,Na,Cs,192
materialsproject,DFT,Na,Ba,285
materialsproject,DFT,Na,La,186
materialsproject,DFT,Na,Ce,121
materialsproject,DFT,Na,Pr,142
materialsproject,DFT,Na,Nd,140
materialsproject,DFT,Na,Pm,7
materialsproject,DFT,Na,Sm,85
materialsproject,DFT,Na,Eu,138
materialsproject,DFT,Na,Gd,71
materialsproject,DFT,Na,Tb,70
materialsproject,DFT,Na,Dy,58
materialsproject,DFT,Na,Ho,45
materialsproject,DFT,Na,Er,43
materialsproject,DFT,Na,Tm,31
materialsproject,DFT,Na,Yb,50
materialsproject,DFT,Na,Lu,39
materialsproject,DFT,Na,Hf,88
materialsproject,DFT,Na,Ta,109
materialsproject,DFT,Na,W,335
materialsproject,DFT,Na,Re,30
materialsproject,DFT,Na,Os,30
materialsproject,DFT,Na,Ir,50
materialsproject,DFT,Na,Pt,51
materialsproject,DFT,Na,Au,121
materialsproject,DFT,Na,Hg,98
materialsproject,DFT,Na,Tl,148
materialsproject,DFT,Na,Pb,75
materialsproject,DFT,Na,Bi,228
materialsproject,DFT,Na,Po,0
materialsproject,DFT,Na,At,0
materialsproject,DFT,Na,Rn,0
materialsproject,DFT,Na,Fr,0
materialsproject,DFT,Na,Ra,0
materialsproject,DFT,Na,Ac,10
materialsproject,DFT,Na,Th,29
materialsproject,DFT,Na,Pa,2
materialsproject,DFT,Na,U,109
materialsproject,DFT,Na,Np,27
materialsproject,DFT,Na,Pu,8
materialsproject,DFT,Na,Am,0
materialsproject,DFT,Na,Cm,0
materialsproject,DFT,Na,Bk,0
materialsproject,DFT,Na,Cf,0
materialsproject,DFT,Na,Es,0
materialsproject,DFT,Na,Fm,0
materialsproject,DFT,Mg,Al,782
materialsproject,DFT,Mg,Si,1580
materialsproject,DFT,Mg,P,590
materialsproject,DFT,Mg,S,706
materialsproject,DFT,Mg,Cl,136
materialsproject,DFT,Mg,Ar,0
materialsproject,DFT,Mg,K,531
materialsproject,DFT,Mg,Ca,563
materialsproject,DFT,Mg,Sc,129
materialsproject,DFT,Mg,Ti,685
materialsproject,DFT,Mg,V,648
materialsproject,DFT,Mg,Cr,556
materialsproject,DFT,Mg,Mn,683
materialsproject,DFT,Mg,Fe,759
materialsproject,DFT,Mg,Co,568
materialsproject,DFT,Mg,Ni,579
materialsproject,DFT,Mg,Cu,584
materialsproject,DFT,Mg,Zn,530
materialsproject,DFT,Mg,Ga,401
materialsproject,DFT,Mg,Ge,190
materialsproject,DFT,Mg,As,159
materialsproject,DFT,Mg,Se,263
materialsproject,DFT,Mg,Br,67
materialsproject,DFT,Mg,Kr,0
materialsproject,DFT,Mg,Rb,412
materialsproject,DFT,Mg,Sr,600
materialsproject,DFT,Mg,Y,521
materialsproject,DFT,Mg,Zr,202
materialsproject,DFT,Mg,Nb,367
materialsproject,DFT,Mg,Mo,374
materialsproject,DFT,Mg,Tc,16
materialsproject,DFT,Mg,Ru,102
materialsproject,DFT,Mg,Rh,104
materialsproject,DFT,Mg,Pd,108
materialsproject,DFT,Mg,Ag,204
materialsproject,DFT,Mg,Cd,442
materialsproject,DFT,Mg,In,175
materialsproject,DFT,Mg,Sn,530
materialsproject,DFT,Mg,Sb,401
materialsproject,DFT,Mg,Te,115
materialsproject,DFT,Mg,I,58
materialsproject,DFT,Mg,Xe,4
materialsproject,DFT,Mg,Cs,309
materialsproject,DFT,Mg,Ba,560
materialsproject,DFT,Mg,La,495
materialsproject,DFT,Mg,Ce,340
materialsproject,DFT,Mg,Pr,142
materialsproject,DFT,Mg,Nd,123
materialsproject,DFT,Mg,Pm,59
materialsproject,DFT,Mg,Sm,150
materialsproject,DFT,Mg,Eu,86
materialsproject,DFT,Mg,Gd,53
materialsproject,DFT,Mg,Tb,81
materialsproject,DFT,Mg,Dy,103
materialsproject,DFT,Mg,Ho,109
materialsproject,DFT,Mg,Er,90
materialsproject,DFT,Mg,Tm,95
materialsproject,DFT,Mg,Yb,93
materialsproject,DFT,Mg,Lu,78
materialsproject,DFT,Mg,Hf,406
materialsproject,DFT,Mg,Ta,92
materialsproject,DFT,Mg,W,445
materialsproject,DFT,Mg,Re,25
materialsproject,DFT,Mg,Os,29
materialsproject,DFT,Mg,Ir,121
materialsproject,DFT,Mg,Pt,89
materialsproject,DFT,Mg,Au,111
materialsproject,DFT,Mg,Hg,108
materialsproject,DFT,Mg,Tl,140
materialsproject,DFT,Mg,Pb,117
materialsproject,DFT,Mg,Bi,514
materialsproject,DFT,Mg,Po,0
materialsproject,DFT,Mg,At,0
materialsproject,DFT,Mg,Rn,0
materialsproject,DFT,Mg,Fr,0
materialsproject,DFT,Mg,Ra,0
materialsproject,DFT,Mg,Ac,25
materialsproject,DFT,Mg,Th,23
materialsproject,DFT,Mg,Pa,10
materialsproject,DFT,Mg,U,41
materialsproject,DFT,Mg,Np,5
materialsproject,DFT,Mg,Pu,6
materialsproject,DFT,Mg,Am,0
materialsproject,DFT,Mg,Cm,0
materialsproject,DFT,Mg,Bk,0
materialsproject,DFT,Mg,Cf,0
materialsproject,DFT,Mg,Es,0
materialsproject,DFT,Mg,Fm,0
materialsproject,DFT,Al,Si,967
materialsproject,DFT,Al,P,328
materialsproject,DFT,Al,S,303
materialsproject,DFT,Al,Cl,226
materialsproject,DFT,Al,Ar,0
materialsproject,DFT,Al,K,269
materialsproject,DFT,Al,Ca,527
materialsproject,DFT,Al,Sc,103
materialsproject,DFT,Al,Ti,230
materialsproject,DFT,Al,V,188
materialsproject,DFT,Al,Cr,225
materialsproject,DFT,Al,Mn,298
materialsproject,DFT,Al,Fe,491
materialsproject,DFT,Al,Co,281
materialsproject,DFT,Al,Ni,410
materialsproject,DFT,Al,Cu,413
materialsproject,DFT,Al,Zn,140
materialsproject,DFT,Al,Ga,121
materialsproject,DFT,Al,Ge,206
materialsproject,DFT,Al,As,68
materialsproject,DFT,Al,Se,128
materialsproject,DFT,Al,Br,87
materialsproject,DFT,Al,Kr,0
materialsproject,DFT,Al,Rb,136
materialsproject,DFT,Al,Sr,303
materialsproject,DFT,Al,Y,233
materialsproject,DFT,Al,Zr,147
materialsproject,DFT,Al,Nb,105
materialsproject,DFT,Al,Mo,115
materialsproject,DFT,Al,Tc,46
materialsproject,DFT,Al,Ru,95
materialsproject,DFT,Al,Rh,74
materialsproject,DFT,Al,Pd,135
materialsproject,DFT,Al,Ag,138
materialsproject,DFT,Al,Cd,60
materialsproject,DFT,Al,In,62
materialsproject,DFT,Al,Sn,81
materialsproject,DFT,Al,Sb,112
materialsproject,DFT,Al,Te,64
materialsproject,DFT,Al,I,57
materialsproject,DFT,Al,Xe,0
materialsproject,DFT,Al,Cs,124
materialsproject,DFT,Al,Ba,307
materialsproject,DFT,Al,La,228
materialsproject,DFT,Al,Ce,177
materialsproject,DFT,Al,Pr,132
materialsproject,DFT,Al,Nd,141
materialsproject,DFT,Al,Pm,23
materialsproject,DFT,Al,Sm,131
materialsproject,DFT,Al,Eu,74
materialsproject,DFT,Al,Gd,95
materialsproject,DFT,Al,Tb,134
materialsproject,DFT,Al,Dy,132
materialsproject,DFT,Al,Ho,116
materialsproject,DFT,Al,Er,142
materialsproject,DFT,Al,Tm,94
materialsproject,DFT,Al,Yb,116
materialsproject,DFT,Al,Lu,91
materialsproject,DFT,Al,Hf,93
materialsproject,DFT,Al,Ta,97
materialsproject,DFT,Al,W,141
materialsproject,DFT,Al,Re,33
materialsproject,DFT,Al,Os,50
materialsproject,DFT,Al,Ir,67
materialsproject,DFT,Al,Pt,105
materialsproject,DFT,Al,Au,122
materialsproject,DFT,Al,Hg,37
materialsproject,DFT,Al,Tl,99
materialsproject,DFT,Al,Pb,81
materialsproject,DFT,Al,Bi,93
materialsproject,DFT,Al,Po,0
materialsproject,DFT,Al,At,0
materialsproject,DFT,Al,Rn,0
materialsproject,DFT,Al,Fr,0
materialsproject,DFT,Al,Ra,0
materialsproject,DFT,Al,Ac,3
materialsproject,DFT,Al,Th,43
materialsproject,DFT,Al,Pa,13
materialsproject,DFT,Al,U,107
materialsproject,DFT,Al,Np,12
materialsproject,DFT,Al,Pu,16
materialsproject,DFT,Al,Am,0
materialsproject,DFT,Al,Cm,0
materialsproject,DFT,Al,Bk,0
materialsproject,DFT,Al,Cf,0
materialsproject,DFT,Al,Es,0
materialsproject,DFT,Al,Fm,0
materialsproject,DFT,Si,P,225
materialsproject,DFT,Si,S,272
materialsproject,DFT,Si,Cl,170
materialsproject,DFT,Si,Ar,0
materialsproject,DFT,Si,K,382
materialsproject,DFT,Si,Ca,917
materialsproject,DFT,Si,Sc,216
materialsproject,DFT,Si,Ti,338
materialsproject,DFT,Si,V,339
materialsproject,DFT,Si,Cr,283
materialsproject,DFT,Si,Mn,589
materialsproject,DFT,Si,Fe,895
materialsproject,DFT,Si,Co,509
materialsproject,DFT,Si,Ni,461
materialsproject,DFT,Si,Cu,387
materialsproject,DFT,Si,Zn,276
materialsproject,DFT,Si,Ga,137
materialsproject,DFT,Si,Ge,101
materialsproject,DFT,Si,As,72
materialsproject,DFT,Si,Se,119
materialsproject,DFT,Si,Br,54
materialsproject,DFT,Si,Kr,0
materialsproject,DFT,Si,Rb,121
materialsproject,DFT,Si,Sr,252
materialsproject,DFT,Si,Y,304
materialsproject,DFT,Si,Zr,252
materialsproject,DFT,Si,Nb,165
materialsproject,DFT,Si,Mo,106
materialsproject,DFT,Si,Tc,44
materialsproject,DFT,Si,Ru,152
materialsproject,DFT,Si,Rh,174
materialsproject,DFT,Si,Pd,146
materialsproject,DFT,Si,Ag,134
materialsproject,DFT,Si,Cd,73
materialsproject,DFT,Si,In,64
materialsproject,DFT,Si,Sn,114
materialsproject,DFT,Si,Sb,98
materialsproject,DFT,Si,Te,71
materialsproject,DFT,Si,I,41
materialsproject,DFT,Si,Xe,0
materialsproject,DFT,Si,Cs,119
materialsproject,DFT,Si,Ba,376
materialsproject,DFT,Si,La,246
materialsproject,DFT,Si,Ce,258
materialsproject,DFT,Si,Pr,160
materialsproject,DFT,Si,Nd,232
materialsproject,DFT,Si,Pm,15
materialsproject,DFT,Si,Sm,169
materialsproject,DFT,Si,Eu,113
materialsproject,DFT,Si,Gd,95
materialsproject,DFT,Si,Tb,157
materialsproject,DFT,Si,Dy,148
materialsproject,DFT,Si,Ho,149
materialsproject,DFT,Si,Er,159
materialsproject,DFT,Si,Tm,90
materialsproject,DFT,Si,Yb,101
materialsproject,DFT,Si,Lu,85
materialsproject,DFT,Si,Hf,114
materialsproject,DFT,Si,Ta,92
materialsproject,DFT,Si,W,87
materialsproject,DFT,Si,Re,82
materialsproject,DFT,Si,Os,74
materialsproject,DFT,Si,Ir,139
materialsproject,DFT,Si,Pt,178
materialsproject,DFT,Si,Au,70
materialsproject,DFT,Si,Hg,23
materialsproject,DFT,Si,Tl,42
materialsproject,DFT,Si,Pb,70
materialsproject,DFT,Si,Bi,103
materialsproject,DFT,Si,Po,0
materialsproject,DFT,Si,At,0
materialsproject,DFT,Si,Rn,0
materialsproject,DFT,Si,Fr,0
materialsproject,DFT,Si,Ra,0
materialsproject,DFT,Si,Ac,10
materialsproject,DFT,Si,Th,86
materialsproject,DFT,Si,Pa,5
materialsproject,DFT,Si,U,188
materialsproject,DFT,Si,Np,25
materialsproject,DFT,Si,Pu,25
materialsproject,DFT,Si,Am,0
materialsproject,DFT,Si,Cm,0
materialsproject,DFT,Si,Bk,0
materialsproject,DFT,Si,Cf,0
materialsproject,DFT,Si,Es,0
materialsproject,DFT,Si,Fm,0
materialsproject,DFT,P,S,591
materialsproject,DFT,P,Cl,307
materialsproject,DFT,P,Ar,0
materialsproject,DFT,P,K,878
materialsproject,DFT,P,Ca,533
materialsproject,DFT,P,Sc,77
materialsproject,DFT,P,Ti,700
materialsproject,DFT,P,V,2002
materialsproject,DFT,P,Cr,923
materialsproject,DFT,P,Mn,2048
materialsproject,DFT,P,Fe,1885
materialsproject,DFT,P,Co,1028
materialsproject,DFT,P,Ni,1140
materialsproject,DFT,P,Cu,795
materialsproject,DFT,P,Zn,615
materialsproject,DFT,P,Ga,147
materialsproject,DFT,P,Ge,102
materialsproject,DFT,P,As,78
materialsproject,DFT,P,Se,220
materialsproject,DFT,P,Br,109
materialsproject,DFT,P,Kr,0
materialsproject,DFT,P,Rb,319
materialsproject,DFT,P,Sr,363
materialsproject,DFT,P,Y,91
materialsproject,DFT,P,Zr,248
materialsproject,DFT,P,Nb,281
materialsproject,DFT,P,Mo,377
materialsproject,DFT,P,Tc,8
materialsproject,DFT,P,Ru,101
materialsproject,DFT,P,Rh,72
materialsproject,DFT,P,Pd,127
materialsproject,DFT,P,Ag,206
materialsproject,DFT,P,Cd,176
materialsproject,DFT,P,In,146
materialsproject,DFT,P,Sn,536
materialsproject,DFT,P,Sb,366
materialsproject,DFT,P,Te,105
materialsproject,DFT,P,I,85
materialsproject,DFT,P,Xe,9
materialsproject,DFT,P,Cs,302
materialsproject,DFT,P,Ba,414
materialsproject,DFT,P,La,134
materialsproject,DFT,P,Ce,125
materialsproject,DFT,P,Pr,103
materialsproject,DFT,P,Nd,106
materialsproject,DFT,P,Pm,1
materialsproject,DFT,P,Sm,84
materialsproject,DFT,P,Eu,104
materialsproject,DFT,P,Gd,58
materialsproject,DFT,P,Tb,69
materialsproject,DFT,P,Dy,68
materialsproject,DFT,P,Ho,61
materialsproject,DFT,P,Er,85
materialsproject,DFT,P,Tm,43
materialsproject,DFT,P,Yb,85
materialsproject,DFT,P,Lu,50
materialsproject,DFT,P,Hf,61
materialsproject,DFT,P,Ta,81
materialsproject,DFT,P,W,315
materialsproject,DFT,P,Re,23
materialsproject,DFT,P,Os,32
materialsproject,DFT,P,Ir,42
materialsproject,DFT,P,Pt,77
materialsproject,DFT,P,Au,48
materialsproject,DFT,P,Hg,66
materialsproject,DFT,P,Tl,144
materialsproject,DFT,P,Pb,200
materialsproject,DFT,P,Bi,278
materialsproject,DFT,P,Po,0
materialsproject,DFT,P,At,0
materialsproject,DFT,P,Rn,0
materialsproject,DFT,P,Fr,0
materialsproject,DFT,P,Ra,0
materialsproject,DFT,P,Ac,0
materialsproject,DFT,P,Th,72
materialsproject,DFT,P,Pa,5
materialsproject,DFT,P,U,171
materialsproject,DFT,P,Np,17
materialsproject,DFT,P,Pu,14
materialsproject,DFT,P,Am,0
materialsproject,DFT,P,Cm,0
materialsproject,DFT,P,Bk,0
materialsproject,DFT,P,Cf,0
materialsproject,DFT,P,Es,0
materialsproject,DFT,P,Fm,0
materialsproject,DFT,S,Cl,566
materialsproject,DFT,S,Ar,0
materialsproject,DFT,S,K,818
materialsproject,DFT,S,Ca,356
materialsproject,DFT,S,Sc,106
materialsproject,DFT,S,Ti,389
materialsproject,DFT,S,V,412
materialsproject,DFT,S,Cr,738
materialsproject,DFT,S,Mn,495
materialsproject,DFT,S,Fe,695
materialsproject,DFT,S,Co,394
materialsproject,DFT,S,Ni,357
materialsproject,DFT,S,Cu,1178
materialsproject,DFT,S,Zn,569
materialsproject,DFT,S,Ga,286
materialsproject,DFT,S,Ge,290
materialsproject,DFT,S,As,329
materialsproject,DFT,S,Se,667
materialsproject,DFT,S,Br,202
materialsproject,DFT,S,Kr,0
materialsproject,DFT,S,Rb,433
materialsproject,DFT,S,Sr,205
materialsproject,DFT,S,Y,210
materialsproject,DFT,S,Zr,179
materialsproject,DFT,S,Nb,307
materialsproject,DFT,S,Mo,883
materialsproject,DFT,S,Tc,9
materialsproject,DFT,S,Ru,41
materialsproject,DFT,S,Rh,50
materialsproject,DFT,S,Pd,96
materialsproject,DFT,S,Ag,641
materialsproject,DFT,S,Cd,278
materialsproject,DFT,S,In,318
materialsproject,DFT,S,Sn,520
materialsproject,DFT,S,Sb,461
materialsproject,DFT,S,Te,646
materialsproject,DFT,S,I,172
materialsproject,DFT,S,Xe,10
materialsproject,DFT,S,Cs,375
materialsproject,DFT,S,Ba,393
materialsproject,DFT,S,La,348
materialsproject,DFT,S,Ce,210
materialsproject,DFT,S,Pr,201
materialsproject,DFT,S,Nd,214
materialsproject,DFT,S,Pm,15
materialsproject,DFT,S,Sm,228
materialsproject,DFT,S,Eu,127
materialsproject,DFT,S,Gd,122
materialsproject,DFT,S,Tb,113
materialsproject,DFT,S,Dy,162
materialsproject,DFT,S,Ho,130
materialsproject,DFT,S,Er,162
materialsproject,DFT,S,Tm,109
materialsproject,DFT,S,Yb,178
materialsproject,DFT,S,Lu,114
materialsproject,DFT,S,Hf,112
materialsproject,DFT,S,Ta,226
materialsproject,DFT,S,W,699
materialsproject,DFT,S,Re,89
materialsproject,DFT,S,Os,35
materialsproject,DFT,S,Ir,27
materialsproject,DFT,S,Pt,63
materialsproject,DFT,S,Au,88
materialsproject,DFT,S,Hg,219
materialsproject,DFT,S,Tl,311
materialsproject,DFT,S,Pb,324
materialsproject,DFT,S,Bi,289
materialsproject,DFT,S,Po,0
materialsproject,DFT,S,At,0
materialsproject,DFT,S,Rn,0
materialsproject,DFT,S,Fr,0
materialsproject,DFT,S,Ra,0
materialsproject,DFT,S,Ac,2
materialsproject,DFT,S,Th,59
materialsproject,DFT,S,Pa,2
materialsproject,DFT,S,U,245
materialsproject,DFT,S,Np,27
materialsproject,DFT,S,Pu,16
materialsproject,DFT,S,Am,0
materialsproject,DFT,S,Cm,0
materialsproject,DFT,S,Bk,0
materialsproject,DFT,S,Cf,0
materialsproject,DFT,S,Es,0
materialsproject,DFT,S,Fm,0
materialsproject,DFT,Cl,Ar,0
materialsproject,DFT,Cl,K,619
materialsproject,DFT,Cl,Ca,174
materialsproject,DFT,Cl,Sc,82
materialsproject,DFT,Cl,Ti,104
materialsproject,DFT,Cl,V,106
materialsproject,DFT,Cl,Cr,119
materialsproject,DFT,Cl,Mn,133
materialsproject,DFT,Cl,Fe,188
materialsproject,DFT,Cl,Co,188
materialsproject,DFT,Cl,Ni,86
materialsproject,DFT,Cl,Cu,419
materialsproject,DFT,Cl,Zn,119
materialsproject,DFT,Cl,Ga,114
materialsproject,DFT,Cl,Ge,35
materialsproject,DFT,Cl,As,154
materialsproject,DFT,Cl,Se,274
materialsproject,DFT,Cl,Br,132
materialsproject,DFT,Cl,Kr,0
materialsproject,DFT,Cl,Rb,527
materialsproject,DFT,Cl,Sr,178
materialsproject,DFT,Cl,Y,124
materialsproject,DFT,Cl,Zr,88
materialsproject,DFT,Cl,Nb,179
materialsproject,DFT,Cl,Mo,174
materialsproject,DFT,Cl,Tc,20
materialsproject,DFT,Cl,Ru,109
materialsproject,DFT,Cl,Rh,53
materialsproject,DFT,Cl,Pd,77
materialsproject,DFT,Cl,Ag,184
materialsproject,DFT,Cl,Cd,122
materialsproject,DFT,Cl,In,145
materialsproject,DFT,Cl,Sn,133
materialsproject,DFT,Cl,Sb,236
materialsproject,DFT,Cl,Te,274
materialsproject,DFT,Cl,I,85
materialsproject,DFT,Cl,Xe,4
materialsproject,DFT,Cl,Cs,580
materialsproject,DFT,Cl,Ba,278
materialsproject,DFT,Cl,La,188
materialsproject,DFT,Cl,Ce,84
materialsproject,DFT,Cl,Pr,113
materialsproject,DFT,Cl,Nd,93
materialsproject,DFT,Cl,Pm,2
materialsproject,DFT,Cl,Sm,81
materialsproject,DFT,Cl,Eu,74
materialsproject,DFT,Cl,Gd,78
materialsproject,DFT,Cl,Tb,59
materialsproject,DFT,Cl,Dy,64
materialsproject,DFT,Cl,Ho,45
materialsproject,DFT,Cl,Er,66
materialsproject,DFT,Cl,Tm,61
materialsproject,DFT,Cl,Yb,52
materialsproject,DFT,Cl,Lu,52
materialsproject,DFT,Cl,Hf,26
materialsproject,DFT,Cl,Ta,97
materialsproject,DFT,Cl,W,145
materialsproject,DFT,Cl,Re,120
materialsproject,DFT,Cl,Os,57
materialsproject,DFT,Cl,Ir,78
materialsproject,DFT,Cl,Pt,104
materialsproject,DFT,Cl,Au,177
materialsproject,DFT,Cl,Hg,230
materialsproject,DFT,Cl,Tl,174
materialsproject,DFT,Cl,Pb,183
materialsproject,DFT,Cl,Bi,184
materialsproject,DFT,Cl,Po,0
materialsproject,DFT,Cl,At,0
materialsproject,DFT,Cl,Rn,0
materialsproject,DFT,Cl,Fr,0
materialsproject,DFT,Cl,Ra,0
materialsproject,DFT,Cl,Ac,5
